address,real_address,prefix,number,tagname,description,tag_type,source,alias,parent,SCADA_tagname
2005.09,2005.09,,2005.09,EXT_ADDR_2005.09,""" (OMR 2005.09)""",BOOL,PLC,EXT_IR_array[2005].09,EXT_ADDR_2005,[]
2005.10,2005.10,,2005.10,EXT_ADDR_2005.10,""" (OMR 2005.10)""",BOOL,PLC,EXT_IR_array[2005].10,EXT_ADDR_2005,[]
2005.11,2005.11,,2005.11,EXT_ADDR_2005.11,""" (OMR 2005.11)""",BOOL,PLC,EXT_IR_array[2005].11,EXT_ADDR_2005,[]
2005.12,2005.12,,2005.12,EXT_ADDR_2005.12,""" (OMR 2005.12)""",BOOL,PLC,EXT_IR_array[2005].12,EXT_ADDR_2005,[]
2005.13,2005.13,,2005.13,EXT_ADDR_2005.13,""" (OMR 2005.13)""",BOOL,PLC,EXT_IR_array[2005].13,EXT_ADDR_2005,[]
2005.14,2005.14,,2005.14,EXT_ADDR_2005.14,""" (OMR 2005.14)""",BOOL,PLC,EXT_IR_array[2005].14,EXT_ADDR_2005,[]
2005.15,2005.15,,2005.15,EXT_ADDR_2005.15,""" (OMR 2005.15)""",BOOL,PLC,EXT_IR_array[2005].15,EXT_ADDR_2005,[]
2006,2006,,2006,EXT_HE3INLETTEMP,"""H/E - 3/4 Inlet Temp  (OMR 2006)""",REAL,BOTH,EXT_IR_array[2006],,['EXT_TEMP_HE3_IN']
2006.00,2006.00,,2006.00,EXT_ADDR_2006.00,""" (OMR 2006.00)""",BOOL,PLC,EXT_IR_array[2006].00,EXT_ADDR_2006,[]
2006.01,2006.01,,2006.01,EXT_ADDR_2006.01,""" (OMR 2006.01)""",BOOL,PLC,EXT_IR_array[2006].01,EXT_ADDR_2006,[]
2006.02,2006.02,,2006.02,EXT_ADDR_2006.02,""" (OMR 2006.02)""",BOOL,PLC,EXT_IR_array[2006].02,EXT_ADDR_2006,[]
2006.03,2006.03,,2006.03,EXT_ADDR_2006.03,""" (OMR 2006.03)""",BOOL,PLC,EXT_IR_array[2006].03,EXT_ADDR_2006,[]
2006.04,2006.04,,2006.04,EXT_ADDR_2006.04,""" (OMR 2006.04)""",BOOL,PLC,EXT_IR_array[2006].04,EXT_ADDR_2006,[]
2006.05,2006.05,,2006.05,EXT_ADDR_2006.05,""" (OMR 2006.05)""",BOOL,PLC,EXT_IR_array[2006].05,EXT_ADDR_2006,[]
2006.06,2006.06,,2006.06,EXT_ADDR_2006.06,""" (OMR 2006.06)""",BOOL,PLC,EXT_IR_array[2006].06,EXT_ADDR_2006,[]
2006.07,2006.07,,2006.07,EXT_ADDR_2006.07,""" (OMR 2006.07)""",BOOL,PLC,EXT_IR_array[2006].07,EXT_ADDR_2006,[]
2006.08,2006.08,,2006.08,EXT_ADDR_2006.08,""" (OMR 2006.08)""",BOOL,PLC,EXT_IR_array[2006].08,EXT_ADDR_2006,[]
2006.09,2006.09,,2006.09,EXT_ADDR_2006.09,""" (OMR 2006.09)""",BOOL,PLC,EXT_IR_array[2006].09,EXT_ADDR_2006,[]
2006.10,2006.10,,2006.10,EXT_ADDR_2006.10,""" (OMR 2006.10)""",BOOL,PLC,EXT_IR_array[2006].10,EXT_ADDR_2006,[]
2006.11,2006.11,,2006.11,EXT_ADDR_2006.11,""" (OMR 2006.11)""",BOOL,PLC,EXT_IR_array[2006].11,EXT_ADDR_2006,[]
2006.12,2006.12,,2006.12,EXT_ADDR_2006.12,""" (OMR 2006.12)""",BOOL,PLC,EXT_IR_array[2006].12,EXT_ADDR_2006,[]
2006.13,2006.13,,2006.13,EXT_ADDR_2006.13,""" (OMR 2006.13)""",BOOL,PLC,EXT_IR_array[2006].13,EXT_ADDR_2006,[]
2006.14,2006.14,,2006.14,EXT_ADDR_2006.14,""" (OMR 2006.14)""",BOOL,PLC,EXT_IR_array[2006].14,EXT_ADDR_2006,[]
2006.15,2006.15,,2006.15,EXT_ADDR_2006.15,""" (OMR 2006.15)""",BOOL,PLC,EXT_IR_array[2006].15,EXT_ADDR_2006,[]
2007,2007,,2007,EXT_HE4INLETTEMP,"""H/E - 3/4 Outlet Temp (OMR 2007)""",REAL,BOTH,EXT_IR_array[2007],,['EXT_TEMP_HE4_IN']
2007.00,2007.00,,2007.00,EXT_ADDR_2007.00,""" (OMR 2007.00)""",BOOL,PLC,EXT_IR_array[2007].00,EXT_ADDR_2007,[]
2007.01,2007.01,,2007.01,EXT_ADDR_2007.01,""" (OMR 2007.01)""",BOOL,PLC,EXT_IR_array[2007].01,EXT_ADDR_2007,[]
2007.02,2007.02,,2007.02,EXT_ADDR_2007.02,""" (OMR 2007.02)""",BOOL,PLC,EXT_IR_array[2007].02,EXT_ADDR_2007,[]
2007.03,2007.03,,2007.03,EXT_ADDR_2007.03,""" (OMR 2007.03)""",BOOL,PLC,EXT_IR_array[2007].03,EXT_ADDR_2007,[]
2007.04,2007.04,,2007.04,EXT_ADDR_2007.04,""" (OMR 2007.04)""",BOOL,PLC,EXT_IR_array[2007].04,EXT_ADDR_2007,[]
2007.05,2007.05,,2007.05,EXT_ADDR_2007.05,""" (OMR 2007.05)""",BOOL,PLC,EXT_IR_array[2007].05,EXT_ADDR_2007,[]
2007.06,2007.06,,2007.06,EXT_ADDR_2007.06,""" (OMR 2007.06)""",BOOL,PLC,EXT_IR_array[2007].06,EXT_ADDR_2007,[]
2007.07,2007.07,,2007.07,EXT_ADDR_2007.07,""" (OMR 2007.07)""",BOOL,PLC,EXT_IR_array[2007].07,EXT_ADDR_2007,[]
2007.08,2007.08,,2007.08,EXT_ADDR_2007.08,""" (OMR 2007.08)""",BOOL,PLC,EXT_IR_array[2007].08,EXT_ADDR_2007,[]
2007.09,2007.09,,2007.09,EXT_ADDR_2007.09,""" (OMR 2007.09)""",BOOL,PLC,EXT_IR_array[2007].09,EXT_ADDR_2007,[]
2007.10,2007.10,,2007.10,EXT_ADDR_2007.10,""" (OMR 2007.10)""",BOOL,PLC,EXT_IR_array[2007].10,EXT_ADDR_2007,[]
2007.11,2007.11,,2007.11,EXT_ADDR_2007.11,""" (OMR 2007.11)""",BOOL,PLC,EXT_IR_array[2007].11,EXT_ADDR_2007,[]
2007.12,2007.12,,2007.12,EXT_ADDR_2007.12,""" (OMR 2007.12)""",BOOL,PLC,EXT_IR_array[2007].12,EXT_ADDR_2007,[]
2007.13,2007.13,,2007.13,EXT_ADDR_2007.13,""" (OMR 2007.13)""",BOOL,PLC,EXT_IR_array[2007].13,EXT_ADDR_2007,[]
2007.14,2007.14,,2007.14,EXT_ADDR_2007.14,""" (OMR 2007.14)""",BOOL,PLC,EXT_IR_array[2007].14,EXT_ADDR_2007,[]
2007.15,2007.15,,2007.15,EXT_ADDR_2007.15,""" (OMR 2007.15)""",BOOL,PLC,EXT_IR_array[2007].15,EXT_ADDR_2007,[]
2008,2008,,2008,EXT_GEL_FLOWTO_UFHT,"""Gelly flow rate from Settling tanks to UFHT (OMR 2008)""",REAL,PLC,EXT_IR_array[2008],,[]
2008.00,2008.00,,2008.00,EXT_ADDR_2008.00,""" (OMR 2008.00)""",BOOL,PLC,EXT_IR_array[2008].00,EXT_ADDR_2008,[]
2008.01,2008.01,,2008.01,EXT_ADDR_2008.01,""" (OMR 2008.01)""",BOOL,PLC,EXT_IR_array[2008].01,EXT_ADDR_2008,[]
2008.02,2008.02,,2008.02,EXT_ADDR_2008.02,""" (OMR 2008.02)""",BOOL,PLC,EXT_IR_array[2008].02,EXT_ADDR_2008,[]
2008.03,2008.03,,2008.03,EXT_ADDR_2008.03,""" (OMR 2008.03)""",BOOL,PLC,EXT_IR_array[2008].03,EXT_ADDR_2008,[]
2008.04,2008.04,,2008.04,EXT_ADDR_2008.04,""" (OMR 2008.04)""",BOOL,PLC,EXT_IR_array[2008].04,EXT_ADDR_2008,[]
2008.05,2008.05,,2008.05,EXT_ADDR_2008.05,""" (OMR 2008.05)""",BOOL,PLC,EXT_IR_array[2008].05,EXT_ADDR_2008,[]
2008.06,2008.06,,2008.06,EXT_ADDR_2008.06,""" (OMR 2008.06)""",BOOL,PLC,EXT_IR_array[2008].06,EXT_ADDR_2008,[]
2008.07,2008.07,,2008.07,EXT_ADDR_2008.07,""" (OMR 2008.07)""",BOOL,PLC,EXT_IR_array[2008].07,EXT_ADDR_2008,[]
2008.08,2008.08,,2008.08,EXT_ADDR_2008.08,""" (OMR 2008.08)""",BOOL,PLC,EXT_IR_array[2008].08,EXT_ADDR_2008,[]
2008.09,2008.09,,2008.09,EXT_ADDR_2008.09,""" (OMR 2008.09)""",BOOL,PLC,EXT_IR_array[2008].09,EXT_ADDR_2008,[]
2008.10,2008.10,,2008.10,EXT_ADDR_2008.10,""" (OMR 2008.10)""",BOOL,PLC,EXT_IR_array[2008].10,EXT_ADDR_2008,[]
2008.11,2008.11,,2008.11,EXT_ADDR_2008.11,""" (OMR 2008.11)""",BOOL,PLC,EXT_IR_array[2008].11,EXT_ADDR_2008,[]
2008.12,2008.12,,2008.12,EXT_ADDR_2008.12,""" (OMR 2008.12)""",BOOL,PLC,EXT_IR_array[2008].12,EXT_ADDR_2008,[]
2008.13,2008.13,,2008.13,EXT_ADDR_2008.13,""" (OMR 2008.13)""",BOOL,PLC,EXT_IR_array[2008].13,EXT_ADDR_2008,[]
2008.14,2008.14,,2008.14,EXT_ADDR_2008.14,""" (OMR 2008.14)""",BOOL,PLC,EXT_IR_array[2008].14,EXT_ADDR_2008,[]
2008.15,2008.15,,2008.15,EXT_ADDR_2008.15,""" (OMR 2008.15)""",BOOL,PLC,EXT_IR_array[2008].15,EXT_ADDR_2008,[]
2011,2011,,2011,EXT_STK1_TEMP,"""Settling TK#1 Temp (OMR 2011)""",REAL,BOTH,EXT_IR_array[2011],,['EXT_TEMP_ST1']
2011.00,2011.00,,2011.00,EXT_ADDR_2011.00,""" (OMR 2011.00)""",BOOL,PLC,EXT_IR_array[2011].00,EXT_ADDR_2011,[]
2011.01,2011.01,,2011.01,EXT_ADDR_2011.01,""" (OMR 2011.01)""",BOOL,PLC,EXT_IR_array[2011].01,EXT_ADDR_2011,[]
2011.02,2011.02,,2011.02,EXT_ADDR_2011.02,""" (OMR 2011.02)""",BOOL,PLC,EXT_IR_array[2011].02,EXT_ADDR_2011,[]
2011.03,2011.03,,2011.03,EXT_ADDR_2011.03,""" (OMR 2011.03)""",BOOL,PLC,EXT_IR_array[2011].03,EXT_ADDR_2011,[]
2011.04,2011.04,,2011.04,EXT_ADDR_2011.04,""" (OMR 2011.04)""",BOOL,PLC,EXT_IR_array[2011].04,EXT_ADDR_2011,[]
2011.05,2011.05,,2011.05,EXT_ADDR_2011.05,""" (OMR 2011.05)""",BOOL,PLC,EXT_IR_array[2011].05,EXT_ADDR_2011,[]
2011.06,2011.06,,2011.06,EXT_ADDR_2011.06,""" (OMR 2011.06)""",BOOL,PLC,EXT_IR_array[2011].06,EXT_ADDR_2011,[]
2011.07,2011.07,,2011.07,EXT_ADDR_2011.07,""" (OMR 2011.07)""",BOOL,PLC,EXT_IR_array[2011].07,EXT_ADDR_2011,[]
2011.08,2011.08,,2011.08,EXT_ADDR_2011.08,""" (OMR 2011.08)""",BOOL,PLC,EXT_IR_array[2011].08,EXT_ADDR_2011,[]
2011.09,2011.09,,2011.09,EXT_ADDR_2011.09,""" (OMR 2011.09)""",BOOL,PLC,EXT_IR_array[2011].09,EXT_ADDR_2011,[]
2011.10,2011.10,,2011.10,EXT_ADDR_2011.10,""" (OMR 2011.10)""",BOOL,PLC,EXT_IR_array[2011].10,EXT_ADDR_2011,[]
2011.11,2011.11,,2011.11,EXT_ADDR_2011.11,""" (OMR 2011.11)""",BOOL,PLC,EXT_IR_array[2011].11,EXT_ADDR_2011,[]
2011.12,2011.12,,2011.12,EXT_ADDR_2011.12,""" (OMR 2011.12)""",BOOL,PLC,EXT_IR_array[2011].12,EXT_ADDR_2011,[]
2011.13,2011.13,,2011.13,EXT_ADDR_2011.13,""" (OMR 2011.13)""",BOOL,PLC,EXT_IR_array[2011].13,EXT_ADDR_2011,[]
2011.14,2011.14,,2011.14,EXT_ADDR_2011.14,""" (OMR 2011.14)""",BOOL,PLC,EXT_IR_array[2011].14,EXT_ADDR_2011,[]
2011.15,2011.15,,2011.15,EXT_ADDR_2011.15,""" (OMR 2011.15)""",BOOL,PLC,EXT_IR_array[2011].15,EXT_ADDR_2011,[]
2012,2012,,2012,EXT_ADDR_2012,""" (OMR 2012)""",DINT,BOTH,EXT_IR_array[2012],,['EXT_FLOW_PU30-340_AI']
2012.00,2012.00,,2012.00,EXT_ADDR_2012.00,""" (OMR 2012.00)""",BOOL,PLC,EXT_IR_array[2012].00,EXT_ADDR_2012,[]
2012.01,2012.01,,2012.01,EXT_ADDR_2012.01,""" (OMR 2012.01)""",BOOL,PLC,EXT_IR_array[2012].01,EXT_ADDR_2012,[]
2012.02,2012.02,,2012.02,EXT_ADDR_2012.02,""" (OMR 2012.02)""",BOOL,PLC,EXT_IR_array[2012].02,EXT_ADDR_2012,[]
2012.03,2012.03,,2012.03,EXT_ADDR_2012.03,""" (OMR 2012.03)""",BOOL,PLC,EXT_IR_array[2012].03,EXT_ADDR_2012,[]
2012.04,2012.04,,2012.04,EXT_ADDR_2012.04,""" (OMR 2012.04)""",BOOL,PLC,EXT_IR_array[2012].04,EXT_ADDR_2012,[]
2012.05,2012.05,,2012.05,EXT_ADDR_2012.05,""" (OMR 2012.05)""",BOOL,PLC,EXT_IR_array[2012].05,EXT_ADDR_2012,[]
2012.06,2012.06,,2012.06,EXT_ADDR_2012.06,""" (OMR 2012.06)""",BOOL,PLC,EXT_IR_array[2012].06,EXT_ADDR_2012,[]
2012.07,2012.07,,2012.07,EXT_ADDR_2012.07,""" (OMR 2012.07)""",BOOL,PLC,EXT_IR_array[2012].07,EXT_ADDR_2012,[]
2012.08,2012.08,,2012.08,EXT_ADDR_2012.08,""" (OMR 2012.08)""",BOOL,PLC,EXT_IR_array[2012].08,EXT_ADDR_2012,[]
2012.09,2012.09,,2012.09,EXT_ADDR_2012.09,""" (OMR 2012.09)""",BOOL,PLC,EXT_IR_array[2012].09,EXT_ADDR_2012,[]
2012.10,2012.10,,2012.10,EXT_ADDR_2012.10,""" (OMR 2012.10)""",BOOL,PLC,EXT_IR_array[2012].10,EXT_ADDR_2012,[]
2012.11,2012.11,,2012.11,EXT_ADDR_2012.11,""" (OMR 2012.11)""",BOOL,PLC,EXT_IR_array[2012].11,EXT_ADDR_2012,[]
2012.12,2012.12,,2012.12,EXT_ADDR_2012.12,""" (OMR 2012.12)""",BOOL,PLC,EXT_IR_array[2012].12,EXT_ADDR_2012,[]
2012.13,2012.13,,2012.13,EXT_ADDR_2012.13,""" (OMR 2012.13)""",BOOL,PLC,EXT_IR_array[2012].13,EXT_ADDR_2012,[]
2012.14,2012.14,,2012.14,EXT_ADDR_2012.14,""" (OMR 2012.14)""",BOOL,PLC,EXT_IR_array[2012].14,EXT_ADDR_2012,[]
2012.15,2012.15,,2012.15,EXT_ADDR_2012.15,""" (OMR 2012.15)""",BOOL,PLC,EXT_IR_array[2012].15,EXT_ADDR_2012,[]
2013,2013,,2013,EXT_STK3_TEMP,"""Settling TK#3 Temp (OMR 2013)""",REAL,BOTH,EXT_IR_array[2013],,['EXT_TEMP_ST3']
2013.00,2013.00,,2013.00,EXT_ADDR_2013.00,""" (OMR 2013.00)""",BOOL,PLC,EXT_IR_array[2013].00,EXT_ADDR_2013,[]
2013.01,2013.01,,2013.01,EXT_ADDR_2013.01,""" (OMR 2013.01)""",BOOL,PLC,EXT_IR_array[2013].01,EXT_ADDR_2013,[]
2013.02,2013.02,,2013.02,EXT_ADDR_2013.02,""" (OMR 2013.02)""",BOOL,PLC,EXT_IR_array[2013].02,EXT_ADDR_2013,[]
2013.03,2013.03,,2013.03,EXT_ADDR_2013.03,""" (OMR 2013.03)""",BOOL,PLC,EXT_IR_array[2013].03,EXT_ADDR_2013,[]
2013.04,2013.04,,2013.04,EXT_ADDR_2013.04,""" (OMR 2013.04)""",BOOL,PLC,EXT_IR_array[2013].04,EXT_ADDR_2013,[]
2013.05,2013.05,,2013.05,EXT_ADDR_2013.05,""" (OMR 2013.05)""",BOOL,PLC,EXT_IR_array[2013].05,EXT_ADDR_2013,[]
2013.06,2013.06,,2013.06,EXT_ADDR_2013.06,""" (OMR 2013.06)""",BOOL,PLC,EXT_IR_array[2013].06,EXT_ADDR_2013,[]
2013.07,2013.07,,2013.07,EXT_ADDR_2013.07,""" (OMR 2013.07)""",BOOL,PLC,EXT_IR_array[2013].07,EXT_ADDR_2013,[]
2013.08,2013.08,,2013.08,EXT_ADDR_2013.08,""" (OMR 2013.08)""",BOOL,PLC,EXT_IR_array[2013].08,EXT_ADDR_2013,[]
2013.09,2013.09,,2013.09,EXT_ADDR_2013.09,""" (OMR 2013.09)""",BOOL,PLC,EXT_IR_array[2013].09,EXT_ADDR_2013,[]
2013.10,2013.10,,2013.10,EXT_ADDR_2013.10,""" (OMR 2013.10)""",BOOL,PLC,EXT_IR_array[2013].10,EXT_ADDR_2013,[]
2013.11,2013.11,,2013.11,EXT_ADDR_2013.11,""" (OMR 2013.11)""",BOOL,PLC,EXT_IR_array[2013].11,EXT_ADDR_2013,[]
2013.12,2013.12,,2013.12,EXT_ADDR_2013.12,""" (OMR 2013.12)""",BOOL,PLC,EXT_IR_array[2013].12,EXT_ADDR_2013,[]
2013.13,2013.13,,2013.13,EXT_ADDR_2013.13,""" (OMR 2013.13)""",BOOL,PLC,EXT_IR_array[2013].13,EXT_ADDR_2013,[]
2013.14,2013.14,,2013.14,EXT_ADDR_2013.14,""" (OMR 2013.14)""",BOOL,PLC,EXT_IR_array[2013].14,EXT_ADDR_2013,[]
2013.15,2013.15,,2013.15,EXT_ADDR_2013.15,""" (OMR 2013.15)""",BOOL,PLC,EXT_IR_array[2013].15,EXT_ADDR_2013,[]
2014,2014,,2014,EXT_WFFLOWMETER,"""  (OMR 2014)""",REAL,BOTH,EXT_IR_array[2014],,['EXT_FLOW_EXT_WF_FILL_AI']
2014.00,2014.00,,2014.00,EXT_ADDR_2014.00,""" (OMR 2014.00)""",BOOL,PLC,EXT_IR_array[2014].00,EXT_ADDR_2014,[]
2014.01,2014.01,,2014.01,EXT_ADDR_2014.01,""" (OMR 2014.01)""",BOOL,PLC,EXT_IR_array[2014].01,EXT_ADDR_2014,[]
2014.02,2014.02,,2014.02,EXT_ADDR_2014.02,""" (OMR 2014.02)""",BOOL,PLC,EXT_IR_array[2014].02,EXT_ADDR_2014,[]
2014.03,2014.03,,2014.03,EXT_ADDR_2014.03,""" (OMR 2014.03)""",BOOL,PLC,EXT_IR_array[2014].03,EXT_ADDR_2014,[]
2014.04,2014.04,,2014.04,EXT_ADDR_2014.04,""" (OMR 2014.04)""",BOOL,PLC,EXT_IR_array[2014].04,EXT_ADDR_2014,[]
2014.05,2014.05,,2014.05,EXT_ADDR_2014.05,""" (OMR 2014.05)""",BOOL,PLC,EXT_IR_array[2014].05,EXT_ADDR_2014,[]
2014.06,2014.06,,2014.06,EXT_ADDR_2014.06,""" (OMR 2014.06)""",BOOL,PLC,EXT_IR_array[2014].06,EXT_ADDR_2014,[]
2014.07,2014.07,,2014.07,EXT_ADDR_2014.07,""" (OMR 2014.07)""",BOOL,PLC,EXT_IR_array[2014].07,EXT_ADDR_2014,[]
2014.08,2014.08,,2014.08,EXT_ADDR_2014.08,""" (OMR 2014.08)""",BOOL,PLC,EXT_IR_array[2014].08,EXT_ADDR_2014,[]
2014.09,2014.09,,2014.09,EXT_ADDR_2014.09,""" (OMR 2014.09)""",BOOL,PLC,EXT_IR_array[2014].09,EXT_ADDR_2014,[]
2014.10,2014.10,,2014.10,EXT_ADDR_2014.10,""" (OMR 2014.10)""",BOOL,PLC,EXT_IR_array[2014].10,EXT_ADDR_2014,[]
2014.11,2014.11,,2014.11,EXT_ADDR_2014.11,""" (OMR 2014.11)""",BOOL,PLC,EXT_IR_array[2014].11,EXT_ADDR_2014,[]
2014.12,2014.12,,2014.12,EXT_ADDR_2014.12,""" (OMR 2014.12)""",BOOL,PLC,EXT_IR_array[2014].12,EXT_ADDR_2014,[]
2014.13,2014.13,,2014.13,EXT_ADDR_2014.13,""" (OMR 2014.13)""",BOOL,PLC,EXT_IR_array[2014].13,EXT_ADDR_2014,[]
2014.14,2014.14,,2014.14,EXT_ADDR_2014.14,""" (OMR 2014.14)""",BOOL,PLC,EXT_IR_array[2014].14,EXT_ADDR_2014,[]
2014.15,2014.15,,2014.15,EXT_ADDR_2014.15,""" (OMR 2014.15)""",BOOL,PLC,EXT_IR_array[2014].15,EXT_ADDR_2014,[]
2015,2015,,2015,EXT_FILL_FLOW_LITRESEC,"""EXT Fill Flow litre/sec (OMR 2015)""",REAL,BOTH,EXT_IR_array[2015],,['EXT_FLOW_EXT_FILL_AI']
2015.00,2015.00,,2015.00,EXT_ADDR_2015.00,""" (OMR 2015.00)""",BOOL,PLC,EXT_IR_array[2015].00,EXT_ADDR_2015,[]
2015.01,2015.01,,2015.01,EXT_ADDR_2015.01,""" (OMR 2015.01)""",BOOL,PLC,EXT_IR_array[2015].01,EXT_ADDR_2015,[]
2015.02,2015.02,,2015.02,EXT_ADDR_2015.02,""" (OMR 2015.02)""",BOOL,PLC,EXT_IR_array[2015].02,EXT_ADDR_2015,[]
2015.03,2015.03,,2015.03,EXT_ADDR_2015.03,""" (OMR 2015.03)""",BOOL,PLC,EXT_IR_array[2015].03,EXT_ADDR_2015,[]
2015.04,2015.04,,2015.04,EXT_ADDR_2015.04,""" (OMR 2015.04)""",BOOL,PLC,EXT_IR_array[2015].04,EXT_ADDR_2015,[]
2015.05,2015.05,,2015.05,EXT_ADDR_2015.05,""" (OMR 2015.05)""",BOOL,PLC,EXT_IR_array[2015].05,EXT_ADDR_2015,[]
2015.06,2015.06,,2015.06,EXT_ADDR_2015.06,""" (OMR 2015.06)""",BOOL,PLC,EXT_IR_array[2015].06,EXT_ADDR_2015,[]
2015.07,2015.07,,2015.07,EXT_ADDR_2015.07,""" (OMR 2015.07)""",BOOL,PLC,EXT_IR_array[2015].07,EXT_ADDR_2015,[]
2015.08,2015.08,,2015.08,EXT_ADDR_2015.08,""" (OMR 2015.08)""",BOOL,PLC,EXT_IR_array[2015].08,EXT_ADDR_2015,[]
2015.09,2015.09,,2015.09,EXT_ADDR_2015.09,""" (OMR 2015.09)""",BOOL,PLC,EXT_IR_array[2015].09,EXT_ADDR_2015,[]
2015.10,2015.10,,2015.10,EXT_ADDR_2015.10,""" (OMR 2015.10)""",BOOL,PLC,EXT_IR_array[2015].10,EXT_ADDR_2015,[]
2015.11,2015.11,,2015.11,EXT_ADDR_2015.11,""" (OMR 2015.11)""",BOOL,PLC,EXT_IR_array[2015].11,EXT_ADDR_2015,[]
2015.12,2015.12,,2015.12,EXT_ADDR_2015.12,""" (OMR 2015.12)""",BOOL,PLC,EXT_IR_array[2015].12,EXT_ADDR_2015,[]
2015.13,2015.13,,2015.13,EXT_ADDR_2015.13,""" (OMR 2015.13)""",BOOL,PLC,EXT_IR_array[2015].13,EXT_ADDR_2015,[]
2015.14,2015.14,,2015.14,EXT_ADDR_2015.14,""" (OMR 2015.14)""",BOOL,PLC,EXT_IR_array[2015].14,EXT_ADDR_2015,[]
2015.15,2015.15,,2015.15,EXT_ADDR_2015.15,""" (OMR 2015.15)""",BOOL,PLC,EXT_IR_array[2015].15,EXT_ADDR_2015,[]
2017,2017,,2017,EXT_ADDR_2017,""" (OMR 2017)""",DINT,BOTH,EXT_IR_array[2017],,['EXT_FLOW_PU30-120_AI']
2017.00,2017.00,,2017.00,EXT_ADDR_2017.00,""" (OMR 2017.00)""",BOOL,PLC,EXT_IR_array[2017].00,EXT_ADDR_2017,[]
2017.01,2017.01,,2017.01,EXT_ADDR_2017.01,""" (OMR 2017.01)""",BOOL,PLC,EXT_IR_array[2017].01,EXT_ADDR_2017,[]
2017.02,2017.02,,2017.02,EXT_ADDR_2017.02,""" (OMR 2017.02)""",BOOL,PLC,EXT_IR_array[2017].02,EXT_ADDR_2017,[]
2017.03,2017.03,,2017.03,EXT_ADDR_2017.03,""" (OMR 2017.03)""",BOOL,PLC,EXT_IR_array[2017].03,EXT_ADDR_2017,[]
2017.04,2017.04,,2017.04,EXT_ADDR_2017.04,""" (OMR 2017.04)""",BOOL,PLC,EXT_IR_array[2017].04,EXT_ADDR_2017,[]
2017.05,2017.05,,2017.05,EXT_ADDR_2017.05,""" (OMR 2017.05)""",BOOL,PLC,EXT_IR_array[2017].05,EXT_ADDR_2017,[]
2017.06,2017.06,,2017.06,EXT_ADDR_2017.06,""" (OMR 2017.06)""",BOOL,PLC,EXT_IR_array[2017].06,EXT_ADDR_2017,[]
2017.07,2017.07,,2017.07,EXT_ADDR_2017.07,""" (OMR 2017.07)""",BOOL,PLC,EXT_IR_array[2017].07,EXT_ADDR_2017,[]
2017.08,2017.08,,2017.08,EXT_ADDR_2017.08,""" (OMR 2017.08)""",BOOL,PLC,EXT_IR_array[2017].08,EXT_ADDR_2017,[]
2017.09,2017.09,,2017.09,EXT_ADDR_2017.09,""" (OMR 2017.09)""",BOOL,PLC,EXT_IR_array[2017].09,EXT_ADDR_2017,[]
2017.10,2017.10,,2017.10,EXT_ADDR_2017.10,""" (OMR 2017.10)""",BOOL,PLC,EXT_IR_array[2017].10,EXT_ADDR_2017,[]
2017.11,2017.11,,2017.11,EXT_ADDR_2017.11,""" (OMR 2017.11)""",BOOL,PLC,EXT_IR_array[2017].11,EXT_ADDR_2017,[]
2017.12,2017.12,,2017.12,EXT_ADDR_2017.12,""" (OMR 2017.12)""",BOOL,PLC,EXT_IR_array[2017].12,EXT_ADDR_2017,[]
2017.13,2017.13,,2017.13,EXT_ADDR_2017.13,""" (OMR 2017.13)""",BOOL,PLC,EXT_IR_array[2017].13,EXT_ADDR_2017,[]
2017.14,2017.14,,2017.14,EXT_ADDR_2017.14,""" (OMR 2017.14)""",BOOL,PLC,EXT_IR_array[2017].14,EXT_ADDR_2017,[]
2017.15,2017.15,,2017.15,EXT_ADDR_2017.15,""" (OMR 2017.15)""",BOOL,PLC,EXT_IR_array[2017].15,EXT_ADDR_2017,[]
2021,2021,,2021,EXT_STTNK1420,"""  (OMR 2021)""",REAL,PLC,EXT_IR_array[2021],,[]
2021.00,2021.00,,2021.00,EXT_ADDR_2021.00,""" (OMR 2021.00)""",BOOL,PLC,EXT_IR_array[2021].00,EXT_ADDR_2021,[]
2021.01,2021.01,,2021.01,EXT_ADDR_2021.01,""" (OMR 2021.01)""",BOOL,PLC,EXT_IR_array[2021].01,EXT_ADDR_2021,[]
2021.02,2021.02,,2021.02,EXT_ADDR_2021.02,""" (OMR 2021.02)""",BOOL,PLC,EXT_IR_array[2021].02,EXT_ADDR_2021,[]
2021.03,2021.03,,2021.03,EXT_ADDR_2021.03,""" (OMR 2021.03)""",BOOL,PLC,EXT_IR_array[2021].03,EXT_ADDR_2021,[]
2021.04,2021.04,,2021.04,EXT_ADDR_2021.04,""" (OMR 2021.04)""",BOOL,PLC,EXT_IR_array[2021].04,EXT_ADDR_2021,[]
2021.05,2021.05,,2021.05,EXT_ADDR_2021.05,""" (OMR 2021.05)""",BOOL,PLC,EXT_IR_array[2021].05,EXT_ADDR_2021,[]
2021.06,2021.06,,2021.06,EXT_ADDR_2021.06,""" (OMR 2021.06)""",BOOL,PLC,EXT_IR_array[2021].06,EXT_ADDR_2021,[]
2021.07,2021.07,,2021.07,EXT_ADDR_2021.07,""" (OMR 2021.07)""",BOOL,PLC,EXT_IR_array[2021].07,EXT_ADDR_2021,[]
2021.08,2021.08,,2021.08,EXT_ADDR_2021.08,""" (OMR 2021.08)""",BOOL,PLC,EXT_IR_array[2021].08,EXT_ADDR_2021,[]
