Type,TAG,NEXT BLK,DESCRIPTION,Full Address,Clean_Address_BCD,Clean_Address,New_Address
DI,N_PRE_PRT2_POSTWII_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H200.14,H200.14,H200.14,EXT_PRT2_POSTWII_AUTO
DI,N_PRE_PRT2_POSTWI_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H200.11,H200.11,H200.11,EXT_PRT2_POSTWI_AUTO
DI,N_PRE_PRT2_POSTWI_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H200.11,H200.11,H200.11,EXT_PRT2_POSTWI_AUTO
DI,N_PRE_PRT2_PREWASH_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H200.5,H200.5,H200.5,EXT_PRT2_PREWASH_AUTO
DI,N_PRE_PRT2_PREWASH_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H200.5,H200.5,H200.5,EXT_PRT2_PREWASH_AUTO
DI,N_PRE_POSTW3_2_START_DI,,Sequence Start,OMR_FINS.EXT.H201.0,H201.0,H201.0,EXT_PRT2_POSTWIII_START
DI,N_PRE_PRT2_SEQ_TIM_EN,,(NGC)Sequence Timer Enabled,OMR_FINS.EXT.H201.15,H201.15,H201.15,EXT_PRT2_SEQ_TIM_EN
DI,N_PRE_PRT2_SEQ_TIM_EN_DI,,Sequence Timer Enabled,OMR_FINS.EXT.H201.15,H201.15,H201.15,EXT_PRT2_SEQ_TIM_EN
DI,N_PRE_POSTW3_2_START,,(NGC)Sequence Start,OMR_FINS.EXT.H201.0,H201.0,H201.0,EXT_PRT2_POSTWIII_START
DI,N_PRE_POSTW3_2_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H201.2,H201.2,H201.2,EXT_PRT2_POSTWIII_SKIP
DI,N_PRE_POSTW3_2_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H201.2,H201.2,H201.2,EXT_PRT2_POSTWIII_SKIP
DI,N_PRE_V4003_ZH,,(NGC)PRT4 Spray Ball Cold Water Valve  O,OMR_FINS.EXT.W14.5,W14.5,W14.5,EXT_N_PRE_V4003_ZH
DI,N_PRE_V4003_ZH_DI,,PRT4 Spray Ball Cold Water Valve  Opened,OMR_FINS.EXT.W14.5,W14.5,W14.5,EXT_N_PRE_V4003_ZH
DI,N_PRE_V4001_MANUAL_P4_DI,,V4001 RHT4 Drain Valve,OMR_FINS.EXT.H503.2,H503.2,H503.2,EXT_V4001_MANUAL
DI,N_PRE_POSTW3_2_CAUSTIC_ENABLE,,(NGC)POSTW3_2_CAUSTIC_ENABLE,OMR_FINS.EXT.H208.6,H208.6,H208.6,EXT_PRT2_POSTWIII_CAUSTIC_ENABLE
DI,N_PRE_V4004_AUTO_CMD,,(NGC)PRT4 Drain Valve AUTO CMD,OMR_FINS.EXT.H505.5,H505.5,H505.5,EXT_V4004_AUTO_CMD
DI,N_PRE_V4004_AUTO_CMD_DI,,PRT4 Drain Valve AUTO CMD,OMR_FINS.EXT.H505.5,H505.5,H505.5,EXT_V4004_AUTO_CMD
DI,N_PRE_PRT2_TIMER_RESET,,,OMR_FINS.EXT.H202.8,H202.8,H202.8,EXT_PRT2_TIM_RESET
DI,N_PRE_PRT2_WATER_IND,,(NGC)PRT2 Water Indicator,OMR_FINS.EXT.H201.7,H201.7,H201.7,EXT_PRT2_WATER_IND
DI,N_PRE_PRT2_WATER_IND_DI,,PRT2 Water Indicator,OMR_FINS.EXT.H201.7,H201.7,H201.7,EXT_PRT2_WATER_IND
DI,N_PRE_PRT2_WATER_REQ,,(NGC)PRT2 Water Request,OMR_FINS.EXT.H201.6,H201.6,H201.6,EXT_PRT2_WATER_REQ
DI,N_PRE_PRT2_WATER_REQ_DI,,PRT2 Water Request,OMR_FINS.EXT.H201.6,H201.6,H201.6,EXT_PRT2_WATER_REQ
DI,N_PRE_PRT3_ACID_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H300.8,H300.8,H300.8,EXT_PRT3_ACID_AUTO
DI,N_PRE_PRT3_ACID_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H300.8,H300.8,H300.8,EXT_PRT3_ACID_AUTO
DI,SCADA_TEST,,SCADA TEST BIT RICK,OMR_FINS.EXT.CIO650.00,CIO650.00,CIO650.00,EXT_SCADA_TEST
DI,SCADA_EXT_TIME_SYNCH_TRIG,,Trigger to synch PLC and SCADA clocks,OMR_FINS.EXT.W19.10,W19.10,W19.10,EXT_SYNCH_TRIGGER_FROM_SCADA
DI,N_PRE_PRT3_ACID_IND,,(NGC)PRT3 Acid Indicator,OMR_FINS.EXT.H301.11,H301.11,H301.11,EXT_PRT3_ACID_IND
DI,N_PRE_PRT3_ACID_IND_DI,,PRT3 Acid Indicator,OMR_FINS.EXT.H301.11,H301.11,H301.11,EXT_PRT3_ACID_IND
DI,N_PRE_PRT3_ACID_REQ,,(NGC)PRT3 Acid Indicator,OMR_FINS.EXT.H301.10,H301.10,H301.10,EXT_N_PRE_PRT3_ACID_REQ
DI,N_PRE_PRT3_ACID_REQ_DI,,PRT3 Acid Indicator,OMR_FINS.EXT.H301.10,H301.10,H301.10,EXT_N_PRE_PRT3_ACID_REQ
DI,N_PRE_POSTW3_1_START_DI,,Sequence Start,OMR_FINS.EXT.H101.0,H101.0,H101.0,EXT_PRT1_POSTWIII_START
DI,N_PRE_PRT3_ADVANCE_ACT_TIM,,(NGC)Sequence Step Advance Request,OMR_FINS.EXT.H301.14,H301.14,H301.14,EXT_PRT3_ADVANCE_ACT_TIM
DI,N_PRE_PRT3_ADVANCE_ACT_TIM_DI,,Sequence Step Advance Request,OMR_FINS.EXT.H301.14,H301.14,H301.14,EXT_PRT3_ADVANCE_ACT_TIM
DI,N_PRE_POSTW3_1_START,,(NGC)Sequence Start,OMR_FINS.EXT.H101.0,H101.0,H101.0,EXT_PRT1_POSTWIII_START
DI,N_PRE_POSTW3_1_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H101.2,H101.2,H101.2,EXT_PRT1_POSTWIII_SKIP
DI,N_PRE_POSTW3_1_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H101.2,H101.2,H101.2,EXT_PRT1_POSTWIII_SKIP
DI,N_PRE_V4004_HMI_CMD,,(NGC)PRT4 Drain Valve HMI CMD,OMR_FINS.EXT.H504.5,H504.5,H504.5,EXT_V4004_HMI_CMD
DI,N_PRE_PRT3_CHP_IND1,,(NGC)OPEN V3008,OMR_FINS.EXT.H302.7,H302.7,H302.7,EXT_PRT3_CHP_IND1
DI,N_PRE_PRT3_CHP_IND1_DI,,OPEN V3008,OMR_FINS.EXT.H302.7,H302.7,H302.7,EXT_PRT3_CHP_IND1
DI,N_PRE_V4004_HMI_CMD_DI,,PRT4 Drain Valve HMI CMD,OMR_FINS.EXT.H504.5,H504.5,H504.5,EXT_V4004_HMI_CMD
DI,N_PRE_PRT3_DRAIN_IND,,(NGC)PRT3 Drain Indicator,OMR_FINS.EXT.H301.9,H301.9,H301.9,EXT_PRT3_DRAIN_IND
DI,N_PRE_PRT3_DRAIN_IND_DI,,PRT3 Drain Indicator,OMR_FINS.EXT.H301.9,H301.9,H301.9,EXT_PRT3_DRAIN_IND
DI,N_PRE_PRT3_DRAIN_REQ,,(NGC)PRT3 Drain Request,OMR_FINS.EXT.H301.8,H301.8,H301.8,EXT_PRT3_DRAIN_REQ
DI,N_PRE_PRT3_DRAIN_REQ_DI,,PRT3 Drain Request,OMR_FINS.EXT.H301.8,H301.8,H301.8,EXT_PRT3_DRAIN_REQ
DI,N_PRE_PRT3_DROP_EXT_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H301.4,H301.4,H301.4,EXT_PRT3_DROP_EXT_AUTO
DI,N_PRE_POSTW3_1_CAUSTIC_ENABLE,,(NGC)POSTW3_1_CAUSTIC_ENABLE,OMR_FINS.EXT.H108.6,H108.6,H108.6,EXT_PRT1_POSTWIII_CAUSTIC_ENABLE
DI,N_PRE_PRT3_DROP_EXT_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H301.4,H301.4,H301.4,EXT_PRT3_DROP_EXT_AUTO
DI,N_PRE_V4004_MANUAL_P4,,(NGC)V4004 PRT4 Drain Valve,OMR_FINS.EXT.H503.5,H503.5,H503.5,EXT_V4004_MANUAL
DI,N_PRE_PRT3_DROP_EXT_STOP,,(NGC)Sequence Stop,OMR_FINS.EXT.H301.12,H301.12,H301.12,EXT_PRT3_DROP_EXT_STOP
DI,N_PRE_PRT3_DROP_EXT_STOP_DI,,Sequence Stop,OMR_FINS.EXT.H301.12,H301.12,H301.12,EXT_PRT3_DROP_EXT_STOP
DI,PRT4_LEVEL_DURING_DROP,,PRT#4 Not Empty (Drop to EXT),OMR_FINS.EXT.W18.15,W18.15,W18.15,EXT_PRT4_10
DI,N_PRE_PRT3_DROP_STOP,,(NGC)Sequence Stop,OMR_FINS.EXT.H300.2,H300.2,H300.2,EXT_N_PRE_PRT3_DROP_STOP
DI,PRT3_LEVEL_DURING_DROP,,PRT#3 Not Empty (Drop to EXT),OMR_FINS.EXT.W18.14,W18.14,W18.14,EXT_PRT3_10
DI,N_PRE_PRT3_DROP_STOP_DI,,Sequence Stop,OMR_FINS.EXT.H300.2,H300.2,H300.2,EXT_N_PRE_PRT3_DROP_STOP
DI,PRT2_LEVEL_DURING_DROP,,PRT#2 Not Empty (Drop to EXT),OMR_FINS.EXT.W18.13,W18.13,W18.13,EXT_PRT2_10
DI,PRT1_LEVEL_DURING_DROP,,PRT#1 Not Empty (Drop to EXT),OMR_FINS.EXT.W18.12,W18.12,W18.12,EXT_PRT1_10
DI,N_PRE_PRT3_POSTW4_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H308.1,H308.1,H308.1,EXT_PRT3_POSTW4_AUTO
DI,N_PRE_PRT3_POSTW4_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H308.1,H308.1,H308.1,EXT_PRT3_POSTW4_AUTO
DI,N_PRE_PRT3_POSTWIII_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H301.1,H301.1,H301.1,EXT_PRT3_POSTWIII_AUTO
DI,N_PRE_PRT3_POSTWIII_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H301.1,H301.1,H301.1,EXT_PRT3_POSTWIII_AUTO
DI,N_PRE_PRT3_POSTWII_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H300.14,H300.14,H300.14,EXT_PRT3_POSTWII_AUTO
DI,N_PRE_PRT3_POSTWII_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H300.14,H300.14,H300.14,EXT_PRT3_POSTWII_AUTO
DI,N_PRE_PRT3_POSTWI_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H300.11,H300.11,H300.11,EXT_PRT3_POSTWI_AUTO
DI,N_PRE_PRT3_POSTWI_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H300.11,H300.11,H300.11,EXT_PRT3_POSTWI_AUTO
DI,N_PRE_PRT3_PREWASH_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H300.5,H300.5,H300.5,EXT_PRT3_PREWASH_AUTO
DI,N_PRE_PRT3_PREWASH_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H300.5,H300.5,H300.5,EXT_PRT3_PREWASH_AUTO
DI,N_PRE_PRT3_SEQ_TIM_EN,,(NGC)Sequence Timer Enabled,OMR_FINS.EXT.H301.15,H301.15,H301.15,EXT_PRT3_SEQ_TIM_EN
DI,N_PRE_PRT3_SEQ_TIM_EN_DI,,Sequence Timer Enabled,OMR_FINS.EXT.H301.15,H301.15,H301.15,EXT_PRT3_SEQ_TIM_EN
DI,N_PRE_V4001_MANUAL_P4,,(NGC)V4001 RHT4 Drain Valve,OMR_FINS.EXT.H503.2,H503.2,H503.2,EXT_V4001_MANUAL
DI,N_PRE_PRT3_TIMER_RESET,,,OMR_FINS.EXT.H302.8,H302.8,H302.8,EXT_PRT3_TIM_RESET
DI,N_PRE_PRT3_WATER_IND,,(NGC)PRT3 Water Indicator,OMR_FINS.EXT.H301.7,H301.7,H301.7,EXT_PRT3_WATER_IND
DI,N_PRE_PRT3_WATER_IND_DI,,PRT3 Water Indicator,OMR_FINS.EXT.H301.7,H301.7,H301.7,EXT_PRT3_WATER_IND
DI,N_PRE_PRT3_WATER_REQ,,(NGC)PRT3 Water Request,OMR_FINS.EXT.H301.6,H301.6,H301.6,EXT_PRT3_WATER_REQ
DI,N_PRE_PRT3_WATER_REQ_DI,,PRT3 Water Request,OMR_FINS.EXT.H301.6,H301.6,H301.6,EXT_PRT3_WATER_REQ
DI,N_PRE_PRT4_ACID_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H500.8,H500.8,H500.8,EXT_PRT4_ACID_AUTO
DI,N_PRE_POSTW2_4_START_DI,,Sequence Start,OMR_FINS.EXT.H500.13,H500.13,H500.13,EXT_PRT4_POSTWII_START
DI,N_PRE_POSTW2_4_START,,(NGC)Sequence Start,OMR_FINS.EXT.H500.13,H500.13,H500.13,EXT_PRT4_POSTWII_START
DI,N_PRE_POSTW2_4_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H500.15,H500.15,H500.15,EXT_PRT4_POSTWII_SKIP
DI,N_PRE_POSTW2_4_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H500.15,H500.15,H500.15,EXT_PRT4_POSTWII_SKIP
DI,N_PRE_V4004_MANUAL_P4_DI,,V4004 PRT4 Drain Valve,OMR_FINS.EXT.H503.5,H503.5,H503.5,EXT_V4004_MANUAL
DI,N_PRE_POSTW2_4_ENABLE_DI,,,OMR_FINS.EXT.H502.14,H502.14,H502.14,EXT_N_PRE_POSTW2_4_ENABLE
DI,N_PRE_POSTW2_4_ENABLE,,(NGC),OMR_FINS.EXT.H502.14,H502.14,H502.14,EXT_N_PRE_POSTW2_4_ENABLE
DI,N_PRE_PRT4_ACID_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H500.8,H500.8,H500.8,EXT_PRT4_ACID_AUTO
DI,N_PRE_PRT4_ACID_IND,,(NGC)PRT4 Acid Indicator,OMR_FINS.EXT.H501.11,H501.11,H501.11,EXT_PRT4_ACID_IND
DI,N_PRE_V4004_ZC,,(NGC)PRT4 Drain Valve Output,OMR_FINS.EXT.W15.5,W15.5,W15.5,EXT_N_PRE_V4004_ZC
DI,N_PRE_PRT4_ACID_IND_DI,,PRT4 Acid Indicator,OMR_FINS.EXT.H501.11,H501.11,H501.11,EXT_PRT4_ACID_IND
DI,N_PRE_POSTW2_4_CAUSTIC_ENABLE,,(NGC)POSTW2_4_CAUSTIC_ENABLE,OMR_FINS.EXT.H508.5,H508.5,H508.5,EXT_PRT4_POSTWII_CAUSTIC_ENABLE
DI,N_PRE_V4004_ZC_DI,,PRT4 Drain Valve Output,OMR_FINS.EXT.W15.5,W15.5,W15.5,EXT_N_PRE_V4004_ZC
DI,N_PRE_PRT4_ACID_REQ,,(NGC)PRT4 Acid Indicator,OMR_FINS.EXT.H501.10,H501.10,H501.10,EXT_PRT4_ACID_REQ
DI,N_PRE_PRT4_ACID_REQ_DI,,PRT4 Acid Indicator,OMR_FINS.EXT.H501.10,H501.10,H501.10,EXT_PRT4_ACID_REQ
DI,N_PRE_PRT4_ADVANCE_ACT_TIM,,(NGC)Sequence Step Advance Request,OMR_FINS.EXT.H501.14,H501.14,H501.14,EXT_PRT4_ADVANCE_ACT_TIM
DI,N_PRE_PRT4_ADVANCE_ACT_TIM_DI,,Sequence Step Advance Request,OMR_FINS.EXT.H501.14,H501.14,H501.14,EXT_PRT4_ADVANCE_ACT_TIM
DI,N_PRE_POSTW2_3_START_DI,,Sequence Start,OMR_FINS.EXT.H300.13,H300.13,H300.13,EXT_PRT3_POSTWII_START
DI,N_PRE_POSTW2_3_START,,(NGC)Sequence Start,OMR_FINS.EXT.H300.13,H300.13,H300.13,EXT_PRT3_POSTWII_START
DI,N_PRE_POSTW2_3_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H300.15,H300.15,H300.15,EXT_PRT3_POSTWII_SKIP
DI,N_PRE_POSTW2_3_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H300.15,H300.15,H300.15,EXT_PRT3_POSTWII_SKIP
DI,N_PRE_V4004_ZH,,(NGC)PRT4 Drain Valve Opened,OMR_FINS.EXT.W14.6,W14.6,W14.6,EXT_N_PRE_V4004_ZH
DI,N_PRE_POSTW2_3_ENABLE_DI,,,OMR_FINS.EXT.H302.14,H302.14,H302.14,EXT_N_PRE_POSTW2_3_ENABLE
DI,N_PRE_POSTW2_3_ENABLE,,(NGC),OMR_FINS.EXT.H302.14,H302.14,H302.14,EXT_N_PRE_POSTW2_3_ENABLE
DI,N_PRE_V4004_ZH_DI,,PRT4 Drain Valve Opened,OMR_FINS.EXT.W14.6,W14.6,W14.6,EXT_N_PRE_V4004_ZH
DI,N_PRE_POSTW2_3_CAUSTIC_ENABLE,,(NGC)POSTW2_3_CAUSTIC_ENABLE,OMR_FINS.EXT.H308.5,H308.5,H308.5,EXT_PRT3_POSTWII_CAUSTIC_ENABLE
DI,EFF_TK1_HI_LEVEL_OVERRIDE,,Override for TK1 High Level to PRT,OMR_FINS.EXT.W17.14,W17.14,W17.14,EXT_TK1_HIGH_LEVEL_OVERRIDE
DI,N_PRE_V4005_AUTO_CMD,,(NGC)PRT4 Drain Valve AUTO CMD,OMR_FINS.EXT.H505.6,H505.6,H505.6,EXT_V4005_AUTO_CMD
DI,N_PRE_V4005_AUTO_CMD_DI,,PRT4 Drain Valve AUTO CMD,OMR_FINS.EXT.H505.6,H505.6,H505.6,EXT_V4005_AUTO_CMD
DI,N_PRE_POSTW2_2_START_DI,,Sequence Start,OMR_FINS.EXT.H200.13,H200.13,H200.13,EXT_PRT2_POSTWII_START
DI,N_PRE_POSTW2_2_START,,(NGC)Sequence Start,OMR_FINS.EXT.H200.13,H200.13,H200.13,EXT_PRT2_POSTWII_START
DI,N_PRE_POSTW2_2_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H200.15,H200.15,H200.15,EXT_PRT2_POSTWII_SKIP
DI,N_PRE_POSTW2_2_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H200.15,H200.15,H200.15,EXT_PRT2_POSTWII_SKIP
DI,N_PRE_POSTW2_2_ENABLE_DI,,,OMR_FINS.EXT.H202.14,H202.14,H202.14,EXT_N_PRE_POSTW2_2_ENABLE
DI,N_PRE_POSTW2_2_ENABLE,,(NGC),OMR_FINS.EXT.H202.14,H202.14,H202.14,EXT_N_PRE_POSTW2_2_ENABLE
DI,N_PRE_V4005_HMI_CMD,,(NGC)PRT4 Drain Valve HMI CMD,OMR_FINS.EXT.H504.6,H504.6,H504.6,EXT_V4005_HMI_CMD
DI,PRE_RIND_VALVE_EXT4,,,OMR_FINS.EXT.CIO235.5,CIO235.5,CIO235.5,EXT_PRE_RIND_VALVE_EXT4
DI,N_PRE_PRT4_CHP_IND1,,(NGC)OPEN V4008,OMR_FINS.EXT.H502.7,H502.7,H502.7,EXT_PRT4_CHP_IND1
DI,N_PRE_PRT4_CHP_IND1_DI,,OPEN V4008,OMR_FINS.EXT.H502.7,H502.7,H502.7,EXT_PRT4_CHP_IND1
DI,N_PRE_PRT4_DRAIN_IND,,(NGC)PRT4 Drain Indicator,OMR_FINS.EXT.H501.9,H501.9,H501.9,EXT_PRT4_DRAIN_IND
DI,N_PRE_PRT4_DRAIN_IND_DI,,PRT4 Drain Indicator,OMR_FINS.EXT.H501.9,H501.9,H501.9,EXT_PRT4_DRAIN_IND
DI,N_PRE_PRT4_DRAIN_REQ,,(NGC)PRT4 Drain Request,OMR_FINS.EXT.H501.8,H501.8,H501.8,EXT_PRT4_DRAIN_REQ
DI,N_PRE_PRT4_DRAIN_REQ_DI,,PRT4 Drain Request,OMR_FINS.EXT.H501.8,H501.8,H501.8,EXT_PRT4_DRAIN_REQ
DI,N_PRE_V4005_HMI_CMD_DI,,PRT4 Drain Valve HMI CMD,OMR_FINS.EXT.H504.6,H504.6,H504.6,EXT_V4005_HMI_CMD
DI,N_PRE_POSTW2_2_CAUSTIC_ENABLE,,(NGC)POSTW2_2_CAUSTIC_ENABLE,OMR_FINS.EXT.H208.5,H208.5,H208.5,EXT_PRT2_POSTWII_CAUSTIC_ENABLE
DI,N_PRE_PRT4_DROP_EXT_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H501.4,H501.4,H501.4,EXT_PRT4_DROP_EXT_AUTO
DI,N_PRE_V4005_MANUAL_P4,,(NGC)V4005 PRT4 Drain Valve,OMR_FINS.EXT.H503.6,H503.6,H503.6,EXT_V4005_MANUAL
DI,N_PRE_PRT4_DROP_EXT_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H501.4,H501.4,H501.4,EXT_PRT4_DROP_EXT_AUTO
DI,EXT_HE1_HE2_ON_TIME_CMPLT,,Y >'= X',OMR_FINS.EXT.H35.0,H35.0,H35.0,EXT_ADDR_H35.00
DI,N_PRE_PRT4_DROP_EXT_STOP,,(NGC)Sequence Stop,OMR_FINS.EXT.H501.12,H501.12,H501.12,EXT_PRT4_DROP_EXT_STOP
DI,N_PRE_PRT4_DROP_EXT_STOP_DI,,Sequence Stop,OMR_FINS.EXT.H501.12,H501.12,H501.12,EXT_PRT4_DROP_EXT_STOP
DI,N_PRE_PRT4_DROP_STOP,,(NGC)Sequence Stop,OMR_FINS.EXT.H500.2,H500.2,H500.2,EXT_N_PRE_PRT4_DROP_STOP
DI,N_PRE_PRT4_DROP_STOP_DI,,Sequence Stop,OMR_FINS.EXT.H500.2,H500.2,H500.2,EXT_N_PRE_PRT4_DROP_STOP
DI,N_PRE_POSTW2_1_START_DI,,Sequence Start,OMR_FINS.EXT.H100.13,H100.13,H100.13,EXT_PRT1_POSTWII_START
DI,N_PRE_POSTW2_1_START,,(NGC)Sequence Start,OMR_FINS.EXT.H100.13,H100.13,H100.13,EXT_PRT1_POSTWII_START
DI,N_PRE_POSTW2_1_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H100.15,H100.15,H100.15,EXT_PRT1_POSTWII_SKIP
DI,N_PRE_POSTW2_1_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H100.15,H100.15,H100.15,EXT_PRT1_POSTWII_SKIP
DI,N_PRE_V4005_MANUAL_P4_DI,,V4005 PRT4 Drain Valve,OMR_FINS.EXT.H503.6,H503.6,H503.6,EXT_V4005_MANUAL
DI,N_PRE_POSTW2_1_ENABLE_DI,,,OMR_FINS.EXT.H102.14,H102.14,H102.14,EXT_N_PRE_POSTW2_1_ENABLE
DI,N_PRE_POSTW2_1_ENABLE,,(NGC),OMR_FINS.EXT.H102.14,H102.14,H102.14,EXT_N_PRE_POSTW2_1_ENABLE
DI,N_PRE_PRT4_POSTW4_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H508.1,H508.1,H508.1,EXT_PRT4_POSTW4_AUTO
DI,N_PRE_PRT4_POSTW4_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H508.1,H508.1,H508.1,EXT_PRT4_POSTW4_AUTO
DI,DEMIN_START,DEMIN_START_TIME,,OMR_FINS.EXT.H13.2,H13.2,H13.2,EXT_DEMIN
DI,N_PRE_PRT4_POSTWIII_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H501.1,H501.1,H501.1,EXT_PRT4_POSTWIII_AUTO
DI,N_PRE_PRT4_POSTWIII_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H501.1,H501.1,H501.1,EXT_PRT4_POSTWIII_AUTO
DI,DEMIN_REASON_POPUP,,,OMR_FINS.EXT.CIO340.5,CIO340.5,CIO340.5,EXT_DEMIN_REASON_POPUP
DI,N_PRE_PRT4_POSTWII_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H500.14,H500.14,H500.14,EXT_PRT4_POSTWII_AUTO
DI,N_PRE_PRT4_POSTWII_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H500.14,H500.14,H500.14,EXT_PRT4_POSTWII_AUTO
DI,N_PRE_V4005_ZC,,(NGC)PRT4 Drain Valve Closed,OMR_FINS.EXT.W15.6,W15.6,W15.6,EXT_N_PRE_V4005_ZC
DI,N_PRE_POSTW2_1_CAUSTIC_ENABLE,,(NGC)POSTW2_1_CAUSTIC_ENABLE,OMR_FINS.EXT.H108.5,H108.5,H108.5,EXT_PRT1_POSTWII_CAUSTIC_ENABLE
DI,N_PRE_V4005_ZC_DI,,PRT4 Drain Valve Closed,OMR_FINS.EXT.W15.6,W15.6,W15.6,EXT_N_PRE_V4005_ZC
DI,N_PRE_PRT4_POSTWI_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H500.11,H500.11,H500.11,EXT_PRT4_POSTWI_AUTO
DI,N_PRE_PRT4_POSTWI_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H500.11,H500.11,H500.11,EXT_PRT4_POSTWI_AUTO
DI,N_PRE_POSTW1_4_START_DI,,Sequence Start,OMR_FINS.EXT.H500.10,H500.10,H500.10,EXT_PRT4_POSTWI_START
DI,N_PRE_POSTW1_4_START,,(NGC)Sequence Start,OMR_FINS.EXT.H500.10,H500.10,H500.10,EXT_PRT4_POSTWI_START
DI,N_PRE_POSTW1_4_SKIP_DI,,Sequence Skip,OMR_FINS.EXT.H500.12,H500.12,H500.12,EXT_PRT4_POSTWI_SKIP
DI,N_PRE_POSTW1_4_SKIP,,(NGC)Sequence Skip,OMR_FINS.EXT.H500.12,H500.12,H500.12,EXT_PRT4_POSTWI_SKIP
DI,N_PRE_V4005_ZH,,(NGC)PRT4 Drain Valve Closed,OMR_FINS.EXT.W14.7,W14.7,W14.7,EXT_N_PRE_V4005_ZH
DI,N_PRE_V4005_ZH_DI,,PRT4 Drain Valve Closed,OMR_FINS.EXT.W14.7,W14.7,W14.7,EXT_N_PRE_V4005_ZH
DI,N_PRE_POSTW1_4_CAUSTIC_ENABLE,,(NGC)POSTW1_4_CAUSTIC_ENABLE,OMR_FINS.EXT.H508.4,H508.4,H508.4,EXT_PRT4_POSTWI_CAUSTIC_ENABLE
DI,N_PRE_V4006_AUTO_CMD,,(NGC)PRT4 Cold Water Valve AUTO CMD,OMR_FINS.EXT.H505.7,H505.7,H505.7,EXT_V4006_AUTO_CMD
DI,N_PRE_PRT4_PREWASH_AUTO,,(NGC)Sequence Auto,OMR_FINS.EXT.H500.5,H500.5,H500.5,EXT_PRT4_PREWASH_AUTO
DI,N_PRE_V4006_AUTO_CMD_DI,,PRT4 Cold Water Valve AUTO CMD,OMR_FINS.EXT.H505.7,H505.7,H505.7,EXT_V4006_AUTO_CMD
DI,N_PRE_PRT4_PREWASH_AUTO_DI,,Sequence Auto,OMR_FINS.EXT.H500.5,H500.5,H500.5,EXT_PRT4_PREWASH_AUTO
DI,N_PRE_PRT4_SEQ_TIM_EN,,(NGC)Sequence Timer Enabled,OMR_FINS.EXT.H501.15,H501.15,H501.15,EXT_PRT4_SEQ_TIM_EN
DI,N_PRE_PRT4_SEQ_TIM_EN_DI,,Sequence Timer Enabled,OMR_FINS.EXT.H501.15,H501.15,H501.15,EXT_PRT4_SEQ_TIM_EN
DI,N_PRE_PRT4_TIMER_RESET,,,OMR_FINS.EXT.H502.8,H502.8,H502.8,EXT_PRT4_TIM_RESET
DI,N_PRE_POSTW1_3_START_DI,,Sequence Start,OMR_FINS.EXT.H300.10,H300.10,H300.10,EXT_N_PRE_POSTW1_3_START
DI,N_PRE_POSTW1_3_START,,(NGC)Sequence Start,OMR_FINS.EXT.H300.10,H300.10,H300.10,EXT_N_PRE_POSTW1_3_START
